"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83053","Longton Medical Centre","General Practice","Persons","0-4 yrs","","","2021","5.1604","","","","","288","5581","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","Y02510","Marshalls Cross Medical Centre","General Practice","Persons","0-4 yrs","","","2021","6.6679","","","","","359","5384","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83012","Mill Street Medical Ctr.","General Practice","Persons","0-4 yrs","","","2021","4.0315","","","","","435","10790","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83637","Newholme Surgery","General Practice","Persons","0-4 yrs","","","2021","4.5003","","","","","154","3422","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83628","Newton Community Hospital Practice","General Practice","Persons","0-4 yrs","","","2021","7.6055","","","","","337","4431","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83045","Newton Medical Centre","General Practice","Persons","0-4 yrs","","","2021","6.5331","","","","","313","4791","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83003","Ormskirk House Surgery","General Practice","Persons","0-4 yrs","","","2021","4.5521","","","","","342","7513","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83023","Park House Surgery","General Practice","Persons","0-4 yrs","","","2021","5.1286","","","","","337","6571","","Decreasing","Middle quintile","2nd highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83026","Parkfield Surgery","General Practice","Persons","0-4 yrs","","","2021","4.5402","","","","","117","2577","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83002","Patterdale Lodge Med Ctre","General Practice","Persons","0-4 yrs","","","2021","5.6448","","","","","689","12206","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83006","Phoenix Medical Centre","General Practice","Persons","0-4 yrs","","","2021","4.359","","","","","152","3487","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83001","Rainbow Medical Centre","General Practice","Persons","0-4 yrs","","","2021","5.8383","","","","","849","14542","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83041","Rainford Health Centre","General Practice","Persons","0-4 yrs","","","2021","3.5014","","","","","166","4741","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83010","Rainhill Village Surgery","General Practice","Persons","0-4 yrs","","","2021","3.8044","","","","","263","6913","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83620","Sandfield Medical Centre","General Practice","Persons","0-4 yrs","","","2021","6.2536","","","","","216","3454","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83050","The Bowery Medical Centre","General Practice","Persons","0-4 yrs","","","2021","6.0124","","","","","242","4025","","Decreasing","2nd highest quintile","Highest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83635","The Crossroads Surgery","General Practice","Persons","0-4 yrs","","","2021","2.9559","","","","","77","2605","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83035","The Spinney Medical Ctr.","General Practice","Persons","0-4 yrs","","","2021","4.3799","","","","","315","7192","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000172","NHS St Helens CCG","N83005","Vista Road Surgery","General Practice","Persons","0-4 yrs","","","2021","5.0159","","","","","409","8154","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","","","E92000001","England","England","Persons","5-14 yrs","","","2021","11.774914451437493","11.766810582392067","11.783023156329593","11.762139456747745","11.787701467624347","7150886","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"640","% aged 5 to 14 years","","","E38000172","NHS St Helens CCG","General Practice","Persons","5-14 yrs","","","2021","11.380446392305725","","","","","22695","199421","","Increasing","","","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83008","Berrymead Family Med.Ctr.","General Practice","Persons","5-14 yrs","","","2021","12.4206","","","","","978","7874","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83054","Bethany Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.473","","","","","520","4169","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83019","Billinge Medical Practice","General Practice","Persons","5-14 yrs","","","2021","9.9823","","","","","903","9046","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83027","Central Surgery","General Practice","Persons","5-14 yrs","","","2021","10.5702","","","","","697","6594","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83604","Cornerstone Surgery","General Practice","Persons","5-14 yrs","","","2021","10.6139","","","","","268","2525","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83624","Dr Rahil's Surgery","General Practice","Persons","5-14 yrs","","","2021","9.603","","","","","283","2947","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83614","Eccleston Medical Centre","General Practice","Persons","5-14 yrs","","","2021","14.0699","","","","","652","4634","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83021","Four Acre Health Centre","General Practice","Persons","5-14 yrs","","","2021","13.0455","","","","","1097","8409","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","Y00475","Garswood Surgery","General Practice","Persons","5-14 yrs","","","2021","12.4376","","","","","623","5009","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83017","Hall Street Medical Centre","General Practice","Persons","5-14 yrs","","","2021","8.0763","","","","","377","4668","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83020","Haydock Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.5845","","","","","1743","15046","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83060","Holly Bank Surgery","General Practice","Persons","5-14 yrs","","","2021","11.5363","","","","","416","3606","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83049","Kenneth Macrae Med Centre","General Practice","Persons","5-14 yrs","","","2021","9.5297","","","","","383","4019","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83007","Lingholme Health Centre","General Practice","Persons","5-14 yrs","","","2021","10.4968","","","","","262","2496","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83053","Longton Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.3779","","","","","635","5581","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","Y02510","Marshalls Cross Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.0357","","","","","648","5384","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83012","Mill Street Medical Ctr.","General Practice","Persons","5-14 yrs","","","2021","10.1297","","","","","1093","10790","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83637","Newholme Surgery","General Practice","Persons","5-14 yrs","","","2021","11.543","","","","","395","3422","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83628","Newton Community Hospital Practice","General Practice","Persons","5-14 yrs","","","2021","12.5254","","","","","555","4431","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83045","Newton Medical Centre","General Practice","Persons","5-14 yrs","","","2021","13.6088","","","","","652","4791","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83003","Ormskirk House Surgery","General Practice","Persons","5-14 yrs","","","2021","10.6349","","","","","799","7513","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83023","Park House Surgery","General Practice","Persons","5-14 yrs","","","2021","11.7486","","","","","772","6571","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83026","Parkfield Surgery","General Practice","Persons","5-14 yrs","","","2021","9.934","","","","","256","2577","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83002","Patterdale Lodge Med Ctre","General Practice","Persons","5-14 yrs","","","2021","12.5594","","","","","1533","12206","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83006","Phoenix Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.152","","","","","354","3487","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83001","Rainbow Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.3779","","","","","1800","14542","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83041","Rainford Health Centre","General Practice","Persons","5-14 yrs","","","2021","10.2721","","","","","487","4741","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83010","Rainhill Village Surgery","General Practice","Persons","5-14 yrs","","","2021","9.2435","","","","","639","6913","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83620","Sandfield Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.8703","","","","","410","3454","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83050","The Bowery Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.795","","","","","515","4025","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83635","The Crossroads Surgery","General Practice","Persons","5-14 yrs","","","2021","9.3282","","","","","243","2605","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83035","The Spinney Medical Ctr.","General Practice","Persons","5-14 yrs","","","2021","11.624","","","","","836","7192","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000172","NHS St Helens CCG","N83005","Vista Road Surgery","General Practice","Persons","5-14 yrs","","","2021","10.6819","","","","","871","8154","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","","","E92000001","England","England","Persons","<18 yrs","","","2021","20.1891692969225","20.179075465361755","20.199266899844496","20.173256288546444","20.205091680576853","12260849","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Decreasing","","","20210000","","","1y"
"643","% aged under 18 years","","","E38000172","NHS St Helens CCG","General Practice","Persons","<18 yrs","","","2021","19.561129469815114","","","","","39009","199421","","No significant change","","","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83008","Berrymead Family Med.Ctr.","General Practice","Persons","<18 yrs","","","2021","21.59","","","","","1700","7874","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83054","Bethany Medical Centre","General Practice","Persons","<18 yrs","","","2021","21.6359","","","","","902","4169","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83019","Billinge Medical Practice","General Practice","Persons","<18 yrs","","","2021","16.5488","","","","","1497","9046","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83027","Central Surgery","General Practice","Persons","<18 yrs","","","2021","18.1074","","","","","1194","6594","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83604","Cornerstone Surgery","General Practice","Persons","<18 yrs","","","2021","17.6634","","","","","446","2525","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83624","Dr Rahil's Surgery","General Practice","Persons","<18 yrs","","","2021","16.5931","","","","","489","2947","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83614","Eccleston Medical Centre","General Practice","Persons","<18 yrs","","","2021","23.7808","","","","","1102","4634","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83021","Four Acre Health Centre","General Practice","Persons","<18 yrs","","","2021","21.477","","","","","1806","8409","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","Y00475","Garswood Surgery","General Practice","Persons","<18 yrs","","","2021","20.3234","","","","","1018","5009","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83017","Hall Street Medical Centre","General Practice","Persons","<18 yrs","","","2021","15.3385","","","","","716","4668","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83020","Haydock Medical Centre","General Practice","Persons","<18 yrs","","","2021","19.5999","","","","","2949","15046","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83060","Holly Bank Surgery","General Practice","Persons","<18 yrs","","","2021","19.1625","","","","","691","3606","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83049","Kenneth Macrae Med Centre","General Practice","Persons","<18 yrs","","","2021","15.6258","","","","","628","4019","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83007","Lingholme Health Centre","General Practice","Persons","<18 yrs","","","2021","18.2692","","","","","456","2496","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83053","Longton Medical Centre","General Practice","Persons","<18 yrs","","","2021","19.8889","","","","","1110","5581","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","Y02510","Marshalls Cross Medical Centre","General Practice","Persons","<18 yrs","","","2021","21.3782","","","","","1151","5384","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83012","Mill Street Medical Ctr.","General Practice","Persons","<18 yrs","","","2021","17.0621","","","","","1841","10790","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83637","Newholme Surgery","General Practice","Persons","<18 yrs","","","2021","19.1409","","","","","655","3422","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83628","Newton Community Hospital Practice","General Practice","Persons","<18 yrs","","","2021","23.2002","","","","","1028","4431","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83045","Newton Medical Centre","General Practice","Persons","<18 yrs","","","2021","23.4815","","","","","1125","4791","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83003","Ormskirk House Surgery","General Practice","Persons","<18 yrs","","","2021","18.3682","","","","","1380","7513","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83023","Park House Surgery","General Practice","Persons","<18 yrs","","","2021","20.3165","","","","","1335","6571","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83026","Parkfield Surgery","General Practice","Persons","<18 yrs","","","2021","17.4622","","","","","450","2577","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83002","Patterdale Lodge Med Ctre","General Practice","Persons","<18 yrs","","","2021","21.5796","","","","","2634","12206","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83006","Phoenix Medical Centre","General Practice","Persons","<18 yrs","","","2021","16.92","","","","","590","3487","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83001","Rainbow Medical Centre","General Practice","Persons","<18 yrs","","","2021","22.2253","","","","","3232","14542","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83041","Rainford Health Centre","General Practice","Persons","<18 yrs","","","2021","16.9163","","","","","802","4741","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83010","Rainhill Village Surgery","General Practice","Persons","<18 yrs","","","2021","16.3315","","","","","1129","6913","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83620","Sandfield Medical Centre","General Practice","Persons","<18 yrs","","","2021","21.714","","","","","750","3454","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83050","The Bowery Medical Centre","General Practice","Persons","<18 yrs","","","2021","22.4596","","","","","904","4025","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83635","The Crossroads Surgery","General Practice","Persons","<18 yrs","","","2021","15.2783","","","","","398","2605","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83035","The Spinney Medical Ctr.","General Practice","Persons","<18 yrs","","","2021","19.2019","","","","","1381","7192","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000172","NHS St Helens CCG","N83005","Vista Road Surgery","General Practice","Persons","<18 yrs","","","2021","18.6412","","","","","1520","8154","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","","","E92000001","England","England","Persons","65+ yrs","","","2021","17.366507209619574","17.35698172166447","17.37603682603026","17.351490458351893","17.381534223871203","10546651","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","","","E38000172","NHS St Helens CCG","General Practice","Persons","65+ yrs","","","2021","20.113227794464976","","","","","40110","199421","","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83008","Berrymead Family Med.Ctr.","General Practice","Persons","65+ yrs","","","2021","15.6591","","","","","1233","7874","","Increasing","Middle quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83054","Bethany Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.1504","","","","","715","4169","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83019","Billinge Medical Practice","General Practice","Persons","65+ yrs","","","2021","28.941","","","","","2618","9046","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83027","Central Surgery","General Practice","Persons","65+ yrs","","","2021","23.6427","","","","","1559","6594","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83604","Cornerstone Surgery","General Practice","Persons","65+ yrs","","","2021","22.495","","","","","568","2525","","Increasing","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83624","Dr Rahil's Surgery","General Practice","Persons","65+ yrs","","","2021","20.0204","","","","","590","2947","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83614","Eccleston Medical Centre","General Practice","Persons","65+ yrs","","","2021","16.5947","","","","","769","4634","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83021","Four Acre Health Centre","General Practice","Persons","65+ yrs","","","2021","18.8132","","","","","1582","8409","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","Y00475","Garswood Surgery","General Practice","Persons","65+ yrs","","","2021","21.5213","","","","","1078","5009","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83017","Hall Street Medical Centre","General Practice","Persons","65+ yrs","","","2021","23.4362","","","","","1094","4668","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83020","Haydock Medical Centre","General Practice","Persons","65+ yrs","","","2021","22.1388","","","","","3331","15046","","Increasing","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000172","NHS St Helens CCG","N83060","Holly Bank Surgery","General Practice","Persons","65+ yrs","","","2021","22.6844","","","","","818","3606","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
