"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"639","% aged 0 to 4 years","E38000194","NHS Warrington CCG","N81122","Westbrook Medical Centre","General Practice","Persons","0-4 yrs","","","2021","4.4192","","","","","466","10545","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","","","E92000001","England","England","Persons","5-14 yrs","","","2021","11.774914451437493","11.766810582392067","11.783023156329593","11.762139456747745","11.787701467624347","7150886","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"640","% aged 5 to 14 years","","","E38000194","NHS Warrington CCG","General Practice","Persons","5-14 yrs","","","2021","11.852304904292671","","","","","26161","220725","","Increasing","","","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81645","4 Seasons Medical Centre","General Practice","Persons","5-14 yrs","","","2021","13.9748","","","","","366","2619","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81114","Birchwood Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.0535","","","","","1236","11182","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81014","Brookfield Surgery","General Practice","Persons","5-14 yrs","","","2021","11.9896","","","","","1104","9208","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81028","Causeway Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.5709","","","","","1041","8281","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","Y04925","Chapelford Primary Care Centre","General Practice","Persons","5-14 yrs","","","2021","16.9587","","","","","1200","7076","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81637","Cockhedge Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.4229","","","","","346","3029","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81059","Culcheth Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.2718","","","","","1395","12376","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81097","Dallam Lane Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.4213","","","","","282","2706","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","Y01108","Fairfield Surgery","General Practice","Persons","5-14 yrs","","","2021","11.1631","","","","","382","3422","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81048","Fearnhead Cross Med.Ctr.","General Practice","Persons","5-14 yrs","","","2021","12.4055","","","","","1723","13889","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81056","Folly Lane Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.9318","","","","","1314","10161","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81089","Greenbank Surgery","General Practice","Persons","5-14 yrs","","","2021","11.6554","","","","","985","8451","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81012","Guardian Street Med/Ctr","General Practice","Persons","5-14 yrs","","","2021","12.6693","","","","","1300","10261","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81041","Helsby Street Med/Ctr","General Practice","Persons","5-14 yrs","","","2021","10.8807","","","","","913","8391","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81007","Holes Lane Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.2564","","","","","1052","10257","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81065","Latchford Medical Centre","General Practice","Persons","5-14 yrs","","","2021","13.6898","","","","","978","7144","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81107","Manchester Road Surgery","General Practice","Persons","5-14 yrs","","","2021","12.3484","","","","","397","3215","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81109","Padgate Medical Centre","General Practice","Persons","5-14 yrs","","","2021","12.3328","","","","","793","6430","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81083","Parkview Medical Centre","General Practice","Persons","5-14 yrs","","","2021","13.5999","","","","","728","5353","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81020","Penketh Health Centre","General Practice","Persons","5-14 yrs","","","2021","9.546","","","","","1272","13325","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81036","Springfields Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.041","","","","","735","7320","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81075","Stockton Heath Med.Centre","General Practice","Persons","5-14 yrs","","","2021","10.3802","","","","","1682","16204","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81623","Stretton Medical Centre","General Practice","Persons","5-14 yrs","","","2021","11.0043","","","","","893","8115","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81628","The Eric Moore Partnership","General Practice","Persons","5-14 yrs","","","2021","13.0581","","","","","1471","11265","","Increasing","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81108","The Lakeside Surgery","General Practice","Persons","5-14 yrs","","","2021","13.8857","","","","","1458","10500","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000194","NHS Warrington CCG","N81122","Westbrook Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.5737","","","","","1115","10545","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","","","E92000001","England","England","Persons","<18 yrs","","","2021","20.1891692969225","20.179075465361755","20.199266899844496","20.173256288546444","20.205091680576853","12260849","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Decreasing","","","20210000","","","1y"
"643","% aged under 18 years","","","E38000194","NHS Warrington CCG","General Practice","Persons","<18 yrs","","","2021","20.075206705176125","","","","","44311","220725","","Decreasing","","","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81645","4 Seasons Medical Centre","General Practice","Persons","<18 yrs","","","2021","23.7113","","","","","621","2619","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81114","Birchwood Medical Centre","General Practice","Persons","<18 yrs","","","2021","18.494","","","","","2068","11182","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81014","Brookfield Surgery","General Practice","Persons","<18 yrs","","","2021","20.5582","","","","","1893","9208","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81028","Causeway Medical Centre","General Practice","Persons","<18 yrs","","","2021","21.338","","","","","1767","8281","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","Y04925","Chapelford Primary Care Centre","General Practice","Persons","<18 yrs","","","2021","27.8689","","","","","1972","7076","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81637","Cockhedge Medical Centre","General Practice","Persons","<18 yrs","","","2021","18.9171","","","","","573","3029","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81059","Culcheth Medical Centre","General Practice","Persons","<18 yrs","","","2021","19.4247","","","","","2404","12376","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81097","Dallam Lane Medical Centre","General Practice","Persons","<18 yrs","","","2021","18.2557","","","","","494","2706","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","Y01108","Fairfield Surgery","General Practice","Persons","<18 yrs","","","2021","20.2221","","","","","692","3422","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81048","Fearnhead Cross Med.Ctr.","General Practice","Persons","<18 yrs","","","2021","20.7718","","","","","2885","13889","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81056","Folly Lane Medical Centre","General Practice","Persons","<18 yrs","","","2021","21.2873","","","","","2163","10161","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81089","Greenbank Surgery","General Practice","Persons","<18 yrs","","","2021","19.1575","","","","","1619","8451","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81012","Guardian Street Med/Ctr","General Practice","Persons","<18 yrs","","","2021","21.1091","","","","","2166","10261","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81041","Helsby Street Med/Ctr","General Practice","Persons","<18 yrs","","","2021","18.4364","","","","","1547","8391","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81007","Holes Lane Medical Centre","General Practice","Persons","<18 yrs","","","2021","17.1883","","","","","1763","10257","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81065","Latchford Medical Centre","General Practice","Persons","<18 yrs","","","2021","23.6422","","","","","1689","7144","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81107","Manchester Road Surgery","General Practice","Persons","<18 yrs","","","2021","21.0575","","","","","677","3215","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81109","Padgate Medical Centre","General Practice","Persons","<18 yrs","","","2021","20.8865","","","","","1343","6430","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81083","Parkview Medical Centre","General Practice","Persons","<18 yrs","","","2021","22.6041","","","","","1210","5353","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81020","Penketh Health Centre","General Practice","Persons","<18 yrs","","","2021","15.985","","","","","2130","13325","","Decreasing","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81036","Springfields Medical Centre","General Practice","Persons","<18 yrs","","","2021","18.3197","","","","","1341","7320","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81075","Stockton Heath Med.Centre","General Practice","Persons","<18 yrs","","","2021","17.5142","","","","","2838","16204","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81623","Stretton Medical Centre","General Practice","Persons","<18 yrs","","","2021","19.8644","","","","","1612","8115","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81628","The Eric Moore Partnership","General Practice","Persons","<18 yrs","","","2021","22.5566","","","","","2541","11265","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81108","The Lakeside Surgery","General Practice","Persons","<18 yrs","","","2021","22.2476","","","","","2336","10500","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000194","NHS Warrington CCG","N81122","Westbrook Medical Centre","General Practice","Persons","<18 yrs","","","2021","18.6534","","","","","1967","10545","","Decreasing","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","","","E92000001","England","England","Persons","65+ yrs","","","2021","17.366507209619574","17.35698172166447","17.37603682603026","17.351490458351893","17.381534223871203","10546651","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","","","E38000194","NHS Warrington CCG","General Practice","Persons","65+ yrs","","","2021","18.239891267414205","","","","","40260","220725","","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81645","4 Seasons Medical Centre","General Practice","Persons","65+ yrs","","","2021","12.5239","","","","","328","2619","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81114","Birchwood Medical Centre","General Practice","Persons","65+ yrs","","","2021","18.7086","","","","","2092","11182","","Increasing","Middle quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81014","Brookfield Surgery","General Practice","Persons","65+ yrs","","","2021","21.8288","","","","","2010","9208","","Increasing","2nd highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81028","Causeway Medical Centre","General Practice","Persons","65+ yrs","","","2021","16.3145","","","","","1351","8281","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","Y04925","Chapelford Primary Care Centre","General Practice","Persons","65+ yrs","","","2021","7.9282","","","","","561","7076","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81637","Cockhedge Medical Centre","General Practice","Persons","65+ yrs","","","2021","8.3526","","","","","253","3029","","Decreasing","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81059","Culcheth Medical Centre","General Practice","Persons","65+ yrs","","","2021","22.5032","","","","","2785","12376","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81097","Dallam Lane Medical Centre","General Practice","Persons","65+ yrs","","","2021","20.6948","","","","","560","2706","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","Y01108","Fairfield Surgery","General Practice","Persons","65+ yrs","","","2021","13.4424","","","","","460","3422","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81048","Fearnhead Cross Med.Ctr.","General Practice","Persons","65+ yrs","","","2021","17.3807","","","","","2414","13889","","Increasing","Middle quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81056","Folly Lane Medical Centre","General Practice","Persons","65+ yrs","","","2021","15.1265","","","","","1537","10161","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81089","Greenbank Surgery","General Practice","Persons","65+ yrs","","","2021","20.5893","","","","","1740","8451","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81012","Guardian Street Med/Ctr","General Practice","Persons","65+ yrs","","","2021","15.0668","","","","","1546","10261","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81041","Helsby Street Med/Ctr","General Practice","Persons","65+ yrs","","","2021","18.6033","","","","","1561","8391","","No significant change","Middle quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81007","Holes Lane Medical Centre","General Practice","Persons","65+ yrs","","","2021","22.4627","","","","","2304","10257","","Increasing","2nd highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81065","Latchford Medical Centre","General Practice","Persons","65+ yrs","","","2021","12.206","","","","","872","7144","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81107","Manchester Road Surgery","General Practice","Persons","65+ yrs","","","2021","16.2675","","","","","523","3215","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81109","Padgate Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.7605","","","","","1142","6430","","Increasing","Middle quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81083","Parkview Medical Centre","General Practice","Persons","65+ yrs","","","2021","12.4977","","","","","669","5353","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81020","Penketh Health Centre","General Practice","Persons","65+ yrs","","","2021","28.9981","","","","","3864","13325","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81036","Springfields Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.541","","","","","1284","7320","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81075","Stockton Heath Med.Centre","General Practice","Persons","65+ yrs","","","2021","24.1052","","","","","3906","16204","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81623","Stretton Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.7326","","","","","1439","8115","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81628","The Eric Moore Partnership","General Practice","Persons","65+ yrs","","","2021","9.534","","","","","1074","11265","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81108","The Lakeside Surgery","General Practice","Persons","65+ yrs","","","2021","20.8286","","","","","2187","10500","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000194","NHS Warrington CCG","N81122","Westbrook Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.0507","","","","","1798","10545","","Increasing","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","","","E92000001","England","England","Persons","75+ yrs","","","2021","7.9220931181863605","7.915303043533343","7.9288885161055775","7.911389775467845","7.932809694084828","4811074","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","","","E38000194","NHS Warrington CCG","General Practice","Persons","75+ yrs","","","2021","8.278627251104316","","","","","18273","220725","","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","E38000194","NHS Warrington CCG","N81645","4 Seasons Medical Centre","General Practice","Persons","75+ yrs","","","2021","5.1928","","","","","136","2619","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000194","NHS Warrington CCG","N81114","Birchwood Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.4031","","","","","716","11182","","Increasing","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000194","NHS Warrington CCG","N81014","Brookfield Surgery","General Practice","Persons","75+ yrs","","","2021","10.8601","","","","","1000","9208","","Increasing","2nd highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000194","NHS Warrington CCG","N81028","Causeway Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.4847","","","","","537","8281","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000194","NHS Warrington CCG","Y04925","Chapelford Primary Care Centre","General Practice","Persons","75+ yrs","","","2021","2.9536","","","","","209","7076","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
