"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"639","% aged 0 to 4 years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","0-4 yrs","","","2021","3.931","","","","","114","2900","","No significant change","Lowest quintile","Middle quintile","20210000","","","1y"
"639","% aged 0 to 4 years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","0-4 yrs","","","2021","3.6282","","","","","486","13395","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","","","E92000001","England","England","Persons","5-14 yrs","","","2021","11.774914451437493","11.766810582392067","11.783023156329593","11.762139456747745","11.787701467624347","7150886","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"640","% aged 5 to 14 years","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","5-14 yrs","","","2021","10.212315576705766","","","","","12833","125662","","No significant change","","","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","5-14 yrs","","","2021","9.172","","","","","1070","11666","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","5-14 yrs","","","2021","9.6045","","","","","340","3540","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84006","Chapel Lane Surgery","General Practice","Persons","5-14 yrs","","","2021","9.1742","","","","","731","7968","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84013","Christiana Hartley Medical Practice","General Practice","Persons","5-14 yrs","","","2021","10.1221","","","","","630","6224","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84017","Churchtown Medical Centre","General Practice","Persons","5-14 yrs","","","2021","9.1013","","","","","880","9669","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84005","Cumberland House Surgery","General Practice","Persons","5-14 yrs","","","2021","11.193","","","","","1215","10855","","No significant change","2nd lowest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84024","Grange Surgery","General Practice","Persons","5-14 yrs","","","2021","7.7336","","","","","734","9491","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84617","Kew Surgery","General Practice","Persons","5-14 yrs","","","2021","13.7283","","","","","584","4254","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84037","Lincoln House Surgery","General Practice","Persons","5-14 yrs","","","2021","11.9367","","","","","249","2086","","No significant change","Middle quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84008","Norwood Surgery","General Practice","Persons","5-14 yrs","","","2021","10.7172","","","","","1043","9732","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84611","Roe Lane Surgery","General Practice","Persons","5-14 yrs","","","2021","10.9493","","","","","451","4119","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84021","St Marks Medical Centre","General Practice","Persons","5-14 yrs","","","2021","10.1391","","","","","1727","17033","","Increasing","2nd lowest quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84613","The Corner Surgery (Dr Mulla)","General Practice","Persons","5-14 yrs","","","2021","9.3488","","","","","379","4054","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84625","The Family Surgery","General Practice","Persons","5-14 yrs","","","2021","14.3479","","","","","626","4363","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84618","The Hollies Surgery","General Practice","Persons","5-14 yrs","","","2021","10.735","","","","","463","4313","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","5-14 yrs","","","2021","10.3793","","","","","301","2900","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"640","% aged 5 to 14 years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","5-14 yrs","","","2021","10.5263","","","","","1410","13395","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","","","E92000001","England","England","Persons","<18 yrs","","","2021","20.1891692969225","20.179075465361755","20.199266899844496","20.173256288546444","20.205091680576853","12260849","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Decreasing","","","20210000","","","1y"
"643","% aged under 18 years","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","<18 yrs","","","2021","17.275707851219938","","","","","21709","125662","","No significant change","","","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","<18 yrs","","","2021","15.438","","","","","1801","11666","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","<18 yrs","","","2021","18.7288","","","","","663","3540","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84006","Chapel Lane Surgery","General Practice","Persons","<18 yrs","","","2021","15.6878","","","","","1250","7968","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84013","Christiana Hartley Medical Practice","General Practice","Persons","<18 yrs","","","2021","17.9467","","","","","1117","6224","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84017","Churchtown Medical Centre","General Practice","Persons","<18 yrs","","","2021","15.5549","","","","","1504","9669","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84005","Cumberland House Surgery","General Practice","Persons","<18 yrs","","","2021","18.8024","","","","","2041","10855","","No significant change","2nd lowest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84024","Grange Surgery","General Practice","Persons","<18 yrs","","","2021","13.6445","","","","","1295","9491","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84617","Kew Surgery","General Practice","Persons","<18 yrs","","","2021","22.473","","","","","956","4254","","No significant change","2nd highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84037","Lincoln House Surgery","General Practice","Persons","<18 yrs","","","2021","18.4564","","","","","385","2086","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84008","Norwood Surgery","General Practice","Persons","<18 yrs","","","2021","18.0538","","","","","1757","9732","","No significant change","2nd lowest quintile","2nd highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84611","Roe Lane Surgery","General Practice","Persons","<18 yrs","","","2021","19.0823","","","","","786","4119","","No significant change","2nd lowest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84021","St Marks Medical Centre","General Practice","Persons","<18 yrs","","","2021","16.7205","","","","","2848","17033","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84613","The Corner Surgery (Dr Mulla)","General Practice","Persons","<18 yrs","","","2021","16.7736","","","","","680","4054","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84625","The Family Surgery","General Practice","Persons","<18 yrs","","","2021","23.7222","","","","","1035","4363","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84618","The Hollies Surgery","General Practice","Persons","<18 yrs","","","2021","17.6443","","","","","761","4313","","No significant change","2nd lowest quintile","Middle quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","<18 yrs","","","2021","17.0345","","","","","494","2900","","No significant change","Lowest quintile","2nd lowest quintile","20210000","","","1y"
"643","% aged under 18 years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","<18 yrs","","","2021","17.4393","","","","","2336","13395","","No significant change","Lowest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","","","E92000001","England","England","Persons","65+ yrs","","","2021","17.366507209619574","17.35698172166447","17.37603682603026","17.351490458351893","17.381534223871203","10546651","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","65+ yrs","","","2021","25.78026770224889","","","","","32396","125662","","Increasing","","","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","65+ yrs","","","2021","30.7989","","","","","3593","11666","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","65+ yrs","","","2021","23.0791","","","","","817","3540","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84006","Chapel Lane Surgery","General Practice","Persons","65+ yrs","","","2021","33.0572","","","","","2634","7968","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84013","Christiana Hartley Medical Practice","General Practice","Persons","65+ yrs","","","2021","22.7346","","","","","1415","6224","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84017","Churchtown Medical Centre","General Practice","Persons","65+ yrs","","","2021","30.5823","","","","","2957","9669","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84005","Cumberland House Surgery","General Practice","Persons","65+ yrs","","","2021","20.4514","","","","","2220","10855","","No significant change","2nd highest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84024","Grange Surgery","General Practice","Persons","65+ yrs","","","2021","33.2104","","","","","3152","9491","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84617","Kew Surgery","General Practice","Persons","65+ yrs","","","2021","15.7264","","","","","669","4254","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84037","Lincoln House Surgery","General Practice","Persons","65+ yrs","","","2021","25.6951","","","","","536","2086","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84008","Norwood Surgery","General Practice","Persons","65+ yrs","","","2021","24.3732","","","","","2372","9732","","No significant change","Highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84611","Roe Lane Surgery","General Practice","Persons","65+ yrs","","","2021","25.4188","","","","","1047","4119","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84021","St Marks Medical Centre","General Practice","Persons","65+ yrs","","","2021","19.6031","","","","","3339","17033","","No significant change","2nd highest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84613","The Corner Surgery (Dr Mulla)","General Practice","Persons","65+ yrs","","","2021","27.553","","","","","1117","4054","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84625","The Family Surgery","General Practice","Persons","65+ yrs","","","2021","14.4167","","","","","629","4363","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84618","The Hollies Surgery","General Practice","Persons","65+ yrs","","","2021","24.6232","","","","","1062","4313","","Increasing","Highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","65+ yrs","","","2021","29.2414","","","","","848","2900","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","65+ yrs","","","2021","29.7798","","","","","3989","13395","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","","","E92000001","England","England","Persons","75+ yrs","","","2021","7.9220931181863605","7.915303043533343","7.9288885161055775","7.911389775467845","7.932809694084828","4811074","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","75+ yrs","","","2021","12.774744950740876","","","","","16053","125662","","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","75+ yrs","","","2021","15.5237","","","","","1811","11666","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","75+ yrs","","","2021","10.8192","","","","","383","3540","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84006","Chapel Lane Surgery","General Practice","Persons","75+ yrs","","","2021","18.2856","","","","","1457","7968","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84013","Christiana Hartley Medical Practice","General Practice","Persons","75+ yrs","","","2021","10.6684","","","","","664","6224","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84017","Churchtown Medical Centre","General Practice","Persons","75+ yrs","","","2021","16.2995","","","","","1576","9669","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84005","Cumberland House Surgery","General Practice","Persons","75+ yrs","","","2021","9.4242","","","","","1023","10855","","No significant change","2nd highest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84024","Grange Surgery","General Practice","Persons","75+ yrs","","","2021","17.0161","","","","","1615","9491","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84617","Kew Surgery","General Practice","Persons","75+ yrs","","","2021","6.1354","","","","","261","4254","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84037","Lincoln House Surgery","General Practice","Persons","75+ yrs","","","2021","12.7996","","","","","267","2086","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84008","Norwood Surgery","General Practice","Persons","75+ yrs","","","2021","12.1249","","","","","1180","9732","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84611","Roe Lane Surgery","General Practice","Persons","75+ yrs","","","2021","11.8961","","","","","490","4119","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84021","St Marks Medical Centre","General Practice","Persons","75+ yrs","","","2021","9.3348","","","","","1590","17033","","No significant change","2nd highest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84613","The Corner Surgery (Dr Mulla)","General Practice","Persons","75+ yrs","","","2021","12.7035","","","","","515","4054","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84625","The Family Surgery","General Practice","Persons","75+ yrs","","","2021","6.2342","","","","","272","4363","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84618","The Hollies Surgery","General Practice","Persons","75+ yrs","","","2021","11.3842","","","","","491","4313","","No significant change","Highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","75+ yrs","","","2021","11.5172","","","","","334","2900","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","75+ yrs","","","2021","15.8567","","","","","2124","13395","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","","","E92000001","England","England","Persons","85+ yrs","","","2021","2.107379381277413","2.1037700299319653","2.1109947915071445","2.1016913477979533","2.113082476619834","1279808","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","No significant change","","","20210000","","","1y"
"642","% aged 85+ years","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","85+ yrs","","","2021","3.6383313969219016","","","","","4572","125662","","Increasing","","","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","85+ yrs","","","2021","4.0031","","","","","467","11666","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","85+ yrs","","","2021","2.9661","","","","","105","3540","","No significant change","Highest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84006","Chapel Lane Surgery","General Practice","Persons","85+ yrs","","","2021","5.4468","","","","","434","7968","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84013","Christiana Hartley Medical Practice","General Practice","Persons","85+ yrs","","","2021","3.4062","","","","","212","6224","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84017","Churchtown Medical Centre","General Practice","Persons","85+ yrs","","","2021","4.7678","","","","","461","9669","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84005","Cumberland House Surgery","General Practice","Persons","85+ yrs","","","2021","2.8466","","","","","309","10855","","No significant change","2nd highest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84024","Grange Surgery","General Practice","Persons","85+ yrs","","","2021","5.0047","","","","","475","9491","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84617","Kew Surgery","General Practice","Persons","85+ yrs","","","2021","1.1283","","","","","48","4254","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84037","Lincoln House Surgery","General Practice","Persons","85+ yrs","","","2021","4.2665","","","","","89","2086","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84008","Norwood Surgery","General Practice","Persons","85+ yrs","","","2021","3.545","","","","","345","9732","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84611","Roe Lane Surgery","General Practice","Persons","85+ yrs","","","2021","3.2289","","","","","133","4119","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84021","St Marks Medical Centre","General Practice","Persons","85+ yrs","","","2021","3.2114","","","","","547","17033","","No significant change","Highest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84613","The Corner Surgery (Dr Mulla)","General Practice","Persons","85+ yrs","","","2021","3.182","","","","","129","4054","","No significant change","Highest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84625","The Family Surgery","General Practice","Persons","85+ yrs","","","2021","1.8565","","","","","81","4363","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84618","The Hollies Surgery","General Practice","Persons","85+ yrs","","","2021","3.2692","","","","","141","4313","","No significant change","Highest quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84614","The Marshside Surgery (Dr Wainwright)","General Practice","Persons","85+ yrs","","","2021","2.8966","","","","","84","2900","","No significant change","Highest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000170","NHS Southport And Formby CCG","N84018","The Village Surgery Formby","General Practice","Persons","85+ yrs","","","2021","3.8223","","","","","512","13395","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"93553","Deprivation score (IMD 2019)","","","E92000001","England","England","Persons","All ages","","","2019","21.722087098893315","","","","","","","","Cannot be calculated","","","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","","","E38000170","NHS Southport And Formby CCG","General Practice","Persons","All ages","","","2019","19.405","","","","","","","","Cannot be calculated","","","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000170","NHS Southport And Formby CCG","N84012","Ainsdale Medical Centre","General Practice","Persons","All ages","","","2019","16.4328","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000170","NHS Southport And Formby CCG","N84014","Ainsdale Village Surgery","General Practice","Persons","All ages","","","2019","19.2435","","","","","","","","Cannot be calculated","Middle quintile","2nd highest quintile","20190000","","","1y"
